 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo	 agglo_lib	 annee	 mois	 pue	 fm	 cap	 pue_sp	cap_sp	 nbre_enquete_sp	 esp	 esp_lib	 eco_lib	 li	 xi	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.817	122.4	4	SSC	Synodontis schall	Continentale occasionnelle	29	33.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		9	24.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		10	24.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		11	67.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		12	54	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		13	80.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		14	61	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		15	138.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		16	102.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		17	45.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		18	94.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		19	47.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		20	83.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		21	103.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		23	43	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.787	117.9	10	SYO	Synodontis spp.		24	97	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.352	52.7	1	TIL	Tilapia spp.		17	29.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.352	52.7	1	TIL	Tilapia spp.		18	58.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.352	52.7	1	TIL	Tilapia spp.		19	58.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.352	52.7	1	TIL	Tilapia spp.		21	58.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	0.352	52.7	1	TIL	Tilapia spp.		32	29.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	9	90.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	10	34.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	11	35.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	12	53.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	13	182.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	14	416.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	15	133.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	16	347.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	17	273.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	18	774	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	19	588.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	20	580.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	21	334.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	22	100.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	23	30.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	24	30.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	27	30.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	5	22.623	149.833	3389.7	3.053	457.4	14	TZI	Tilapia zillii	Continentale	28	30.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.033	4.2	2	AMA	Brycinus macrolepidotus	Continentale à affinité estuarienne	23	5.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.033	4.2	2	AMA	Brycinus macrolepidotus	Continentale à affinité estuarienne	29	10.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	14	25.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	15	23.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	16	30.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	17	68.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	18	36	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	19	21.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	20	23.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	21	55.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	22	64.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	23	55.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.555	70.3	8	ANU	Brycinus nurse	Continentale occasionnelle	25	31.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	15	33	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	16	4.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	17	75.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	18	84.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	19	18.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	20	37.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	33	14.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	34	4.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	36	4.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.543	68.8	10	BDO	Bagrus docmak	Continentale	45	18.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	12	731.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	13	840.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	14	1328.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	15	1122.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	16	746.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	17	657.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	18	237.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	19	89	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.463	185.3	13	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	20	55.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.002	0.3	1	CKI	Ctenopoma kingsleyae	Continentale occasionnelle	13	12.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.306	38.8	4	CLS	Clarias anguillaris	Continentale occasionnelle	25	8.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.306	38.8	4	CLS	Clarias anguillaris	Continentale occasionnelle	31	16.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.306	38.8	4	CLS	Clarias anguillaris	Continentale occasionnelle	36	16.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.306	38.8	4	CLS	Clarias anguillaris	Continentale occasionnelle	37	16.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.306	38.8	4	CLS	Clarias anguillaris	Continentale occasionnelle	40	16.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.069	8.7	3	DBR	Distichodus brevipinnis	Continentale	24	22.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.069	8.7	3	DBR	Distichodus brevipinnis	Continentale	26	5.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.006	0.8	2	GSE	Marcusenius senegalensis	Continentale	14	10.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.006	0.8	2	GSE	Marcusenius senegalensis	Continentale	17	10.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.01	1.3	3	HBI	Hemichromis bimaculatus	Continentale occasionnelle	11	20.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	27	27.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	28	29.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	29	20.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	30	20.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	31	21	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	32	9.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	33	1.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	35	11.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	37	9.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.34	43.1	7	HBO	Hyperopisus bebe	Continentale occasionnelle	39	11.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	9	26.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	11	41.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	12	54.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	13	203.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	14	200.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	15	114.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	16	108.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	17	150.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	18	103.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	19	71.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	20	110.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	21	60.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	22	102.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	23	41.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	24	97.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	25	38.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	26	41.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	27	17.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.189	277.3	19	LCO	Labeo coubie	Continentale occasionnelle	33	6.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	13	0.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	14	116.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	15	164.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	16	143.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	17	273.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	18	240.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	19	215.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	20	288.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	21	182.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	22	199.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	2.602	329.6	20	LNI	Lates niloticus	Continentale occasionnelle	23	165.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	15	154.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	16	65.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	17	25	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	18	19.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	19	46.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	20	51.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	21	25	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.525	66.5	20	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	24	12	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	13	7.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	14	64.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	15	3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	16	9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	17	10	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	18	4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	19	186.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	20	242	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	21	180.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	22	195.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	23	119.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	24	191.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	25	86.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	27	9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	29	42.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	30	5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	1.63	206.5	17	HFO	Hydrocynus forskahlii	Continentale occasionnelle	34	7.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.022	2.8	5	HYB	Hydrocynus brevis	Continentale occasionnelle	15	5.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	6	19.254	126.667	2438.8	0.022	2.8	5	HYB	Hydrocynus brevis	Continentale occasionnelle	16	15.4	
