numero	 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo_lib	 iddeb	 up	 dbq_an	 dbq_mois	 dbq_date	 type_engin	 engin
2749	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2749	1032	2002	11	2002-11-15	FMMO60	27294
2749	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2749	1032	2002	11	2002-11-15	PLA6	27295
2750	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2750	32	2002	11	2002-11-15	SENNE	27296
2751	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2751	1033	2002	11	2002-11-15	FMCL50	27297
2752	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2752	30	2002	11	2002-11-16	FMDO40	27299
2752	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2752	30	2002	11	2002-11-16	FMDO30	27298
2753	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2753	2481	2002	11	2002-11-16	FMMO55	27301
2753	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2753	2481	2002	11	2002-11-16	PLA6	27303
2753	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2753	2481	2002	11	2002-11-16	FMMO40	27302
2753	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2753	2481	2002	11	2002-11-16	FMMO45	27300
2754	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2754	1035	2002	11	2002-11-16	FMMO50	27305
2754	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2754	1035	2002	11	2002-11-16	FMMO45	27306
2754	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2754	1035	2002	11	2002-11-16	FMMO55	27304
2755	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2755	31	2002	11	2002-11-16	FMDO45	27308
2755	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2755	31	2002	11	2002-11-16	FMDO30	27307
2756	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2756	32	2002	11	2002-11-16	SENNE	27309
2757	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2757	1033	2002	11	2002-11-17	FMDO30	27310
2757	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2757	1033	2002	11	2002-11-17	FMDO40	27311
2758	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2758	1032	2002	11	2002-11-17	FMMO55	27314
2758	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2758	1032	2002	11	2002-11-17	FMDO50	27312
2758	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2758	1032	2002	11	2002-11-17	PLA6	27315
2758	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2758	1032	2002	11	2002-11-17	FMMO45	27313
2759	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2759	30	2002	11	2002-11-17	FMDO30	27316
2759	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2759	30	2002	11	2002-11-17	FMDO40	27317
2760	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2760	1475	2002	11	2002-11-17	FMDO30	27318
2761	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2761	32	2002	11	2002-11-17	SENNE	27319
2762	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2762	73	2002	11	2002-11-18	PLA9	27320
2763	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2763	31	2002	11	2002-11-18	FMDO30	27321
2763	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2763	31	2002	11	2002-11-18	FMDO40	27322
2764	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2764	32	2002	11	2002-11-18	SENNE	27323
2765	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2765	30	2002	11	2002-11-18	FMDO30	27324
2765	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2765	30	2002	11	2002-11-18	FMDO40	27325
2766	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2766	2482	2002	11	2002-11-18	PLA6	27326
2767	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2767	320	2002	11	2002-11-18	PLA11	27327
2768	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2768	1035	2002	11	2002-11-20	PLA6	27328
2768	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2768	1035	2002	11	2002-11-20	FMMO55	27329
2768	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2768	1035	2002	11	2002-11-20	FMMO50	27330
2769	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2769	33	2002	11	2002-11-20	FMMO50	27333
2769	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2769	33	2002	11	2002-11-20	PLA6	27331
2769	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2769	33	2002	11	2002-11-20	FMDO40	27332
2770	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2770	1474	2002	11	2002-11-20	FMMO55	27334
2770	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2770	1474	2002	11	2002-11-20	FMMO50	27335
2770	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2770	1474	2002	11	2002-11-20	FMMO65	27336
2770	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2770	1474	2002	11	2002-11-20	FMMO45	27337
2771	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2771	1033	2002	11	2002-11-20	FMDO50	27340
2771	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2771	1033	2002	11	2002-11-20	FMDO40	27339
2771	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2771	1033	2002	11	2002-11-20	FMDO30	27338
2772	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2772	1032	2002	11	2002-11-20	FMMO40	27342
2772	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2772	1032	2002	11	2002-11-20	FMMO45	27343
2772	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2772	1032	2002	11	2002-11-20	PLA6	27344
2772	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2772	1032	2002	11	2002-11-20	FMMO45	27341
2773	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2773	30	2002	11	2002-11-20	FMDO40	27345
2773	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2773	30	2002	11	2002-11-20	FMMO35	27346
2773	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2773	30	2002	11	2002-11-20	FMDO30	27348
2773	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2773	30	2002	11	2002-11-20	FMDO45	27347
2774	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2774	2483	2002	11	2002-11-20	FMDO30	27349
2774	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2774	2483	2002	11	2002-11-20	FMDO40	27350
2775	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2775	31	2002	11	2002-11-20	FMDO30	27351
2775	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2775	31	2002	11	2002-11-20	FMDO45	27352
2776	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2776	1035	2002	11	2002-11-21	FMMO40	27356
2776	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2776	1035	2002	11	2002-11-21	FMMO50	27354
2776	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2776	1035	2002	11	2002-11-21	PLA6	27355
2776	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2776	1035	2002	11	2002-11-21	FMMO55	27353
2777	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2777	1032	2002	11	2002-11-21	FMMO40	27358
2777	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2777	1032	2002	11	2002-11-21	FMMO45	27357
2777	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2777	1032	2002	11	2002-11-21	FMMO55	27359
2777	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2777	1032	2002	11	2002-11-21	PLA6	27360
2778	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2778	1029	2002	11	2002-11-21	FMDO40	27362
2778	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2778	1029	2002	11	2002-11-21	FMDO30	27361
2779	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2779	1033	2002	11	2002-11-21	FMDO30	27363
2779	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2779	1033	2002	11	2002-11-21	FMDO45	27364
2779	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2779	1033	2002	11	2002-11-21	FMDO40	27365
2780	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2780	31	2002	11	2002-11-21	FMDO30	27366
2780	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2780	31	2002	11	2002-11-21	FMDO45	27367
2781	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2781	33	2002	11	2002-11-21	PLA6	27368
2781	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2781	33	2002	11	2002-11-21	FMDO40	27369
2781	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2781	33	2002	11	2002-11-21	FMMO50	27370
2782	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2782	1033	2002	11	2002-11-22	FMDO30	27371
2782	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2782	1033	2002	11	2002-11-22	FMDO45	27373
2782	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2782	1033	2002	11	2002-11-22	FMDO40	27372
2783	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2783	30	2002	11	2002-11-22	FMDO40	27375
2783	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2783	30	2002	11	2002-11-22	FMDO35	27376
2783	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2783	30	2002	11	2002-11-22	FMDO30	27374
2784	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2784	32	2002	11	2002-11-22	SENNE	27377
2785	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2785	31	2002	11	2002-11-22	FMDO30	27378
2785	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2785	31	2002	11	2002-11-22	FMDO40	27379
2786	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2786	1035	2002	11	2002-11-22	FMCL55	27381
2786	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2786	1035	2002	11	2002-11-22	FMCL75	27380
2787	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2787	1474	2002	11	2002-11-22	FMMO50	27382
2787	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2787	1474	2002	11	2002-11-22	FMMO60	27383
2787	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2787	1474	2002	11	2002-11-22	FMMO40	27384
2787	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2787	1474	2002	11	2002-11-22	PLA6	27385
2788	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2788	1034	2002	11	2002-11-22	PLA6	27386
2788	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2788	1034	2002	11	2002-11-22	FMMO65	27387
2789	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2789	1033	2002	11	2002-11-23	FMDO40	27389
2789	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2789	1033	2002	11	2002-11-23	FMDO30	27388
2790	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2790	1032	2002	11	2002-11-23	FMMO55	27390
2790	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2790	1032	2002	11	2002-11-23	FMMO40	27391
2790	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2790	1032	2002	11	2002-11-23	FMMO50	27392
2791	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2791	1035	2002	11	2002-11-23	FMMO40	27394
2791	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2791	1035	2002	11	2002-11-23	FMMO55	27395
2791	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2791	1035	2002	11	2002-11-23	FMMO50	27393
2792	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2792	33	2002	11	2002-11-23	FMDO50	27398
2792	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2792	33	2002	11	2002-11-23	FMMO55	27396
2792	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2792	33	2002	11	2002-11-23	FMMO40	27397
2793	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2793	1474	2002	11	2002-11-23	FMMO55	27399
2793	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2793	1474	2002	11	2002-11-23	FMMO50	27400
2793	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2793	1474	2002	11	2002-11-23	FMDO45	27401
2793	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2793	1474	2002	11	2002-11-23	PLA6	27402
2794	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2794	32	2002	11	2002-11-23	SENNE	27403
2349	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2349	1473	2002	12	2002-12-14	SENNE60	27919
2350	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2350	31	2002	12	2002-12-14	FMDO45	27921
2350	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2350	31	2002	12	2002-12-14	FMDO30	27920
2351	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2351	1033	2002	12	2002-12-14	FMDO50	27923
2351	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2351	1033	2002	12	2002-12-14	PLA7	27924
2351	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2351	1033	2002	12	2002-12-14	FMDO40	27922
2352	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2352	1034	2002	12	2002-12-14	FMMO55	27926
2352	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2352	1034	2002	12	2002-12-14	PLA4	27928
2352	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2352	1034	2002	12	2002-12-14	FMMO65	27925
2352	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2352	1034	2002	12	2002-12-14	FMMO35	27927
2353	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2353	1474	2002	12	2002-12-14	FMMO55	27929
2353	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2353	1474	2002	12	2002-12-14	FMMO35	27930
2354	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2354	31	2002	12	2002-12-15	FMDO30	27931
2354	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2354	31	2002	12	2002-12-15	FMDO45	27932
2355	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2355	1473	2002	12	2002-12-15	SENNE60	27933
2356	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2356	33	2002	12	2002-12-15	PLA6	27937
2356	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2356	33	2002	12	2002-12-15	FMMO55	27934
2356	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2356	33	2002	12	2002-12-15	FMMO40	27936
2356	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2356	33	2002	12	2002-12-15	FMDO55	27938
2356	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2356	33	2002	12	2002-12-15	FMMO50	27935
2357	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2357	1033	2002	12	2002-12-15	FMDO45	27941
2357	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2357	1033	2002	12	2002-12-15	PLA7	27940
2357	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2357	1033	2002	12	2002-12-15	FMDO40	27939
2358	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2358	51	2002	12	2002-12-15	FMDO30	27942
2359	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2359	1032	2002	12	2002-12-15	FMMO45	27945
2359	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2359	1032	2002	12	2002-12-15	FMMO40	27946
2359	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2359	1032	2002	12	2002-12-15	FMMO55	27943
2359	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2359	1032	2002	12	2002-12-15	FMMO50	27944
2359	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2359	1032	2002	12	2002-12-15	PLA4	27947
2360	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2360	1034	2002	12	2002-12-16	FMMO55	27949
2360	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2360	1034	2002	12	2002-12-16	FMMO35	27950
2360	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2360	1034	2002	12	2002-12-16	FMMO65	27948
2360	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2360	1034	2002	12	2002-12-16	PLA4	27951
2361	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2361	1033	2002	12	2002-12-16	FMDO40	27952
2361	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2361	1033	2002	12	2002-12-16	PLA7	27954
2361	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2361	1033	2002	12	2002-12-16	FMDO45	27953
2362	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2362	1032	2002	12	2002-12-16	FMMO55	27955
2362	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2362	1032	2002	12	2002-12-16	FMMO40	27956
2362	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2362	1032	2002	12	2002-12-16	FMMO50	27958
2362	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2362	1032	2002	12	2002-12-16	FMMO45	27957
2362	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2362	1032	2002	12	2002-12-16	PLA4	27959
2363	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2363	1474	2002	12	2002-12-16	FMMO45	27960
2363	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2363	1474	2002	12	2002-12-16	FMMO55	27961
2363	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2363	1474	2002	12	2002-12-16	PLA6	27962
2364	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2364	1536	2002	12	2002-12-16	SENNE60	27963
2365	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2365	51	2002	12	2002-12-16	FMDO45	27965
2365	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2365	51	2002	12	2002-12-16	FMDO30	27964
2366	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2366	31	2002	12	2002-12-17	FMDO30	27968
2366	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2366	31	2002	12	2002-12-17	FMDO45	27969
2367	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2367	1035	2002	12	2002-12-17	PLA6	27973
2367	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2367	1035	2002	12	2002-12-17	FMMO50	27971
2367	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2367	1035	2002	12	2002-12-17	FMMO40	27972
2367	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2367	1035	2002	12	2002-12-17	FMMO55	27970
2368	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2368	1474	2002	12	2002-12-17	PLA6	27976
2368	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2368	1474	2002	12	2002-12-17	FMMO45	27974
2368	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2368	1474	2002	12	2002-12-17	FMMO55	27975
2369	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2369	1536	2002	12	2002-12-17	SENNE60	27977
2370	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2370	1032	2002	12	2002-12-17	PLA4	27982
2370	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2370	1032	2002	12	2002-12-17	FMMO40	27979
2370	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2370	1032	2002	12	2002-12-17	FMMO55	27978
2370	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2370	1032	2002	12	2002-12-17	FMMO50	27980
2370	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2370	1032	2002	12	2002-12-17	FMMO45	27981
2371	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2371	2471	2002	12	2002-12-17	PLA4	27986
2371	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2371	2471	2002	12	2002-12-17	FMMO65	27983
2371	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2371	2471	2002	12	2002-12-17	FMMO35	27985
2371	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2371	2471	2002	12	2002-12-17	FMMO55	27984
2372	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2372	1033	2002	12	2002-12-17	PLA7	27989
2372	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2372	1033	2002	12	2002-12-17	FMDO40	27987
2372	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2372	1033	2002	12	2002-12-17	FMDO50	27988
2373	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2373	1032	2002	12	2002-12-18	FMMO40	27992
2373	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2373	1032	2002	12	2002-12-18	PLA4	27994
2373	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2373	1032	2002	12	2002-12-18	FMMO50	27993
2373	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2373	1032	2002	12	2002-12-18	FMMO45	27991
2373	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2373	1032	2002	12	2002-12-18	FMMO55	27990
2374	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2374	1035	2002	12	2002-12-18	FMMO55	27995
2374	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2374	1035	2002	12	2002-12-18	FMMO50	27996
2374	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2374	1035	2002	12	2002-12-18	FMMO40	27997
2374	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2374	1035	2002	12	2002-12-18	PLA6	27998
2375	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2375	1474	2002	12	2002-12-18	FMMO55	27999
2375	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2375	1474	2002	12	2002-12-18	FMMO45	28000
2375	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2375	1474	2002	12	2002-12-18	PLA6	28001
2376	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2376	1034	2002	12	2002-12-18	PLA4	28005
2376	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2376	1034	2002	12	2002-12-18	FMMO35	28004
2376	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2376	1034	2002	12	2002-12-18	FMMO55	28003
2376	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2376	1034	2002	12	2002-12-18	FMMO65	28002
2377	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2377	51	2002	12	2002-12-18	FMDO30	28006
2378	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2378	33	2002	12	2002-12-18	FMMO40	28009
2378	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2378	33	2002	12	2002-12-18	PLA4	28010
2378	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2378	33	2002	12	2002-12-18	FMDO55	28011
2378	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2378	33	2002	12	2002-12-18	FMMO50	28007
2378	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2378	33	2002	12	2002-12-18	FMMO55	28008
2379	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2379	1032	2002	12	2002-12-19	PLA4	28016
2379	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2379	1032	2002	12	2002-12-19	FMMO55	28012
2379	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2379	1032	2002	12	2002-12-19	FMMO50	28013
2379	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2379	1032	2002	12	2002-12-19	FMMO45	28014
2379	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2379	1032	2002	12	2002-12-19	FMMO40	28015
2380	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2380	1474	2002	12	2002-12-19	FMMO55	28018
2380	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2380	1474	2002	12	2002-12-19	PLA6	28019
2380	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2380	1474	2002	12	2002-12-19	FMMO45	28017
2381	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2381	51	2002	12	2002-12-19	FMDO30	28020
2382	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2382	33	2002	12	2002-12-19	FMMO55	28021
2382	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2382	33	2002	12	2002-12-19	FMMO50	28022
2382	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2382	33	2002	12	2002-12-19	PLA4	28025
2382	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2382	33	2002	12	2002-12-19	FMMO40	28023
2382	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2382	33	2002	12	2002-12-19	FMDO55	28024
2383	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2383	1474	2002	12	2002-12-20	FMMO45	28026
2383	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2383	1474	2002	12	2002-12-20	FMMO55	28027
2383	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2383	1474	2002	12	2002-12-20	PLA6	28028
2384	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2384	33	2002	12	2002-12-20	FMMO50	28029
2384	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2384	33	2002	12	2002-12-20	FMMO55	28031
2384	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2384	33	2002	12	2002-12-20	PLA6	28032
2384	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2384	33	2002	12	2002-12-20	FMMO45	28030
2385	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2385	1032	2002	12	2002-12-20	PLA7	28037
2385	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2385	1032	2002	12	2002-12-20	FMMO55	28033
2385	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2385	1032	2002	12	2002-12-20	FMMO40	28036
2385	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2385	1032	2002	12	2002-12-20	FMMO45	28035
